,smsin,smsout,callin,callout,internet,sms,calls
28719,1.7187459613785638,0.609697408899232,1.0270030225624713,0.8329449693857207,11.124202845194965,0.6799283224317699,2.396552686272052
28765,0.19804170225260584,0.1504117664486007,0.37242067351181174,0.26448625482997423,54.56356575951945,5.517137909536496,0.7977720143028975
28773,2.273780156924646,0.43080989967733135,0.8551030776730605,1.0082373956800503,40.89475609690207,1.3189149858658722,1.9210982005816284
28776,0.9440558587980878,0.4867602634469244,1.2354877150761707,1.0828537363208528,6.538980180020232,1.9366617910115353,0.1357365182773034
28799,1.070247582173163,0.8522969398039044,0.5698769353644858,0.2942264942367006,5.809501094044957,4.416104252563372,1.6298640526590444
28805,1.9407088147794356,0.4413157770184003,1.6036640154865707,0.26517545393687725,8.318154387367517,2.444718651178789,0.5704544303695078
28819,0.3446067812396938,1.2282669020517345,0.3796978589187367,0.5124500738577855,24.11268581631631,0.42175080620727345,0.6384133786770069
28829,0.36261509517489665,0.7530740913493916,0.08893642213558574,0.2793017736964196,18.977016282088087,0.3155745217267573,2.459585768724992
28855,1.3029281852269134,2.813233504316492,0.370470152177859,0.6279473710751066,29.206248498881063,2.0110778782393695,3.0453699334591775
28856,0.6995511340202831,0.352154644707574,0.932035786096976,0.014744344729736975,30.47028220913114,1.3229030383557514,2.148855738665831
28875,0.20145615745977774,3.667274004854689,0.5387761658753375,1.50039607184018,32.878819777754224,2.3780671787698373,0.7647598681764385
28911,0.4500190821954424,1.3286319135027813,1.4090214995706907,0.2193003798294657,50.53486526858121,4.819588878476646,0.8975598151146835
28944,1.0208317824770423,3.08420371716597,0.6872926063528102,0.724204670371244,44.14571855490229,2.013899709248171,1.7967383840127806
28955,0.4460692949263417,3.0750493081991146,1.1782754330421588,0.3549926569614556,71.85167881111103,4.088246944978778,0.738754349251822
28964,1.6830436341906523,2.520973329157781,0.4437691820411238,1.7249772509188892,35.9923389042011,4.722687301105227,4.208928195443929
28997,2.2048810989117236,0.6799381052809371,0.8465146517343554,0.5898417701845442,29.021075148314388,2.4273760407689835,1.129802053731903
29003,1.525692132281332,1.968285092440826,0.4484921657178169,1.7709320350111974,28.689217426676258,1.8855419914753169,1.5770520297140511
29053,1.3261319563464593,1.9648310316472388,0.7576226497579465,1.5638720198755554,24.625694027958275,0.13036219538699073,1.324392186352989
29064,0.0548547960769435,1.2871379553633064,0.16918451333343157,0.1875579595717112,10.400029282961965,0.6485210008545371,0.33388535440094386
29083,0.8023513470797594,0.17248151659341737,0.25648136636051366,1.1923734027758595,25.17154520088144,2.116860704465343,0.3090036494933963
29089,0.917693530844711,1.249435918963812,0.42954270488856905,0.6579871160501561,11.482589488959478,2.8037146336431205,0.7250961913137294
29111,0.7350590160167573,2.047011528246968,0.2217552630050055,0.48864551672396206,48.156650228412474,2.6200346021309024,1.2743809312733108
29141,1.056617334708342,1.3545312296044798,0.14124369724443758,0.2006921326328914,30.679379498481264,0.0301418911244967,0.14066745147643264
29177,1.593370253600782,3.1627907196374268,0.9480033050564797,0.027999403729860522,5.228533151211374,2.6868840657405575,2.635724951271593
29192,0.8715200565646679,1.7081795672835056,1.3607849016654938,0.43582061373890824,10.00364309084148,0.28103509631012136,1.0538276422056176
29200,1.7189603831057816,1.5213620861572137,0.1760131343014903,0.46633799518597635,37.80525132677415,3.721004441721845,0.7111034168131767
29229,0.6050008791541795,1.045548121595911,0.7032825791321208,0.3210572362394251,18.508311824617294,0.30148985114245086,1.4064997196064377
29230,0.947380437071182,0.7196006438522943,0.8432881255530137,0.5167832461199908,0.3543645619541742,0.8226225155607322,2.3422472383402764
29235,0.9243240456027862,0.3589152679643517,0.13922099439646,0.5878321226353272,21.955437705277525,1.5673326369190694,0.3952478003037812
29252,1.3956217112338776,1.5266097189606227,1.3729004590169378,1.0787002879992351,20.832049071307623,0.9894127630542712,1.2872383887672256
29257,1.578830430478695,0.4522289917878346,0.45506311539705707,1.583485444409101,20.11696416797473,3.697654284630418,0.7591388865009708
29320,0.5262871173457417,1.222917732390104,1.3573246944279072,0.8420487063152483,19.41910007730981,0.5083812076396154,1.0959535681868255
29331,1.6861278772534218,0.5383426061739874,0.8099058942951117,0.40457618951932284,46.53656452542293,0.7889215519810423,1.630277023885351
29357,3.2601301472007576,3.5355060794642577,0.6926810671421311,0.20993322257626346,41.55530273915319,3.7506111185938873,0.27312703134317345
29362,2.7159831158531555,0.31312939495845554,0.06059362931602453,1.0219610887448485,26.306348198803256,0.3214892940494568,3.544199079099209
29365,1.2963182313021262,1.5118840532794178,0.6890139613885223,0.617042821314126,26.45899509252349,5.62812602804067,2.2054447596893225
29384,2.47157386401789,3.731994315130241,0.4736752772667364,0.9924085769021186,32.93143850023021,0.132851452490813,3.765205542950596
29393,0.3405999358649172,2.3726648289141723,0.056087533136422285,0.0958766192532121,42.70994825217043,6.246170756280661,1.6221666674680209
29396,1.216399175240966,0.2606046534103838,0.18570846759968576,0.9151383634892992,62.15822748260645,5.04324476123217,0.2934233863140424
29398,0.18454908371409817,2.4991247831486296,1.7555499768744407,0.6507180901530372,15.111301308243497,0.614537502259216,1.0817123195020193
29405,1.4277273190667168,0.9202697004282583,0.46409004527051945,1.5304973358282243,18.548556446720898,3.9917170964496007,2.767123235814932
29448,0.8240781105040591,0.5950223763610216,0.4706254509505007,0.6346176716829048,2.006455359792281,1.8188174772370502,0.3086476521167194
29490,1.4368633304164242,0.6520298270324301,0.08688558284142346,0.5656921757130986,32.59652610870359,3.5626566623071394,1.0852013270940961
29524,3.544774189174524,2.5466189397188073,0.3724991617056174,0.03874213358505662,19.403067106796883,1.6118754665448969,1.4623282750980195
29559,1.0195502929774602,0.4010299631548207,0.5533830281310133,1.1582865588199407,8.448170884199135,4.574568866789153,0.4737475635305177
29635,0.3539362087461613,0.748640068729397,0.4211951893072325,0.2711471325008928,13.065184141740655,2.143299652600345,0.7529275347843247
29636,2.0456124856991593,0.9637228897259899,1.026723376105234,0.9916508487527511,33.37247092601476,0.33477454483892355,0.2439820706779986
29655,1.5833639117637146,0.5019725570300231,0.2714861659769943,0.9757798290844043,44.079862079465606,3.1698249098021662,2.1858956561708336
29733,0.41640282286751257,5.422442324858537,1.4148366831381676,0.8525184404492357,83.62609198845638,2.960283217960208,0.9174560816600332
29814,1.335263466548914,0.5619321717545004,0.9545871846299884,0.18575310480350438,52.75440392381472,2.9029175982958,2.3256981968697095
29851,0.512932810411335,1.8693596379261477,0.5010936229609176,0.27187360092498425,25.353859205058054,0.08404250187871358,1.9437893442047436
29864,0.6053720228248725,1.547082053149459,0.1785203444916648,0.026542344058285115,36.9576165347047,0.9681771079717799,1.1520340935395152
29932,1.0807523395777159,0.6790731209446595,0.7779327057271265,0.20384770801934118,32.735460451148704,1.925742390157614,1.289132201641615
29939,0.800408577238491,0.08545734972340227,0.2457544020334824,1.574771651743079,13.016661131231402,0.5507526378949815,2.1845847369233993
29941,0.639044605005603,0.8876397924878618,0.8020913629120341,0.6099140756529696,34.53753739502348,1.9453125123411539,1.6430771430271447
29944,2.395072493756668,1.5657416225185423,0.31707728779875866,0.8962479152940763,23.957333269912542,5.09537017604096,1.4437203266155352
29970,3.065438418429357,0.2947226456258165,0.07260240600733911,1.0922792637120762,30.223469757606722,2.0520205775660583,1.0325762466321486
29974,3.2186719571214084,2.1744887845570027,0.7794063368550671,1.2764945313879126,26.005140994756847,0.2931330950118159,4.298653293654916
29977,1.3893264666575775,1.1386986890996653,1.1397065286183792,2.2507333824853073,21.15163977840177,2.016548091482125,1.009657008332548
29988,0.9677192972798445,0.9375993855855482,1.5471209130799055,0.0495982597554735,30.86385924264515,0.5515466175468153,0.3579508898441694
30013,0.8851696284595477,0.3956614815147645,0.033670054764002436,1.7209801286158228,22.417264159985546,2.057791709427149,1.5146279578584563
30020,0.9798493865642536,2.627249166805226,0.01437854252963833,0.8930405637306923,29.183617139930245,4.345629677186879,1.9461652729563164
30036,1.2653074609140664,1.1446510116830366,0.7407402429055998,0.4660743465782047,17.66293657500794,2.812041024322123,1.896078418162678
30092,1.1869114670115752,0.5701485458321983,1.0196709761081686,1.8950072538705904,23.944201986229412,2.075079117330474,0.8221452690442808
30094,1.180798040603912,0.4556217600093873,0.47846310823526855,1.5460611805817603,35.30082657475499,0.4072629514615117,0.459140652065093
30194,0.7053916988872433,0.5299002801003923,1.102665218741239,0.6195116028288182,51.25330739254014,1.911952495776276,0.010851920611354114
30198,1.1926661881735543,1.9034169310859583,0.39513393430480503,2.2044093537477867,67.56107886434187,2.86196819486692,2.8155022942977608
30210,1.6235364007721256,2.6814772700830676,0.5317258152654714,0.23400551689140814,12.02384133209214,3.6272692885722977,0.03257634719386791
30229,0.019338372355894067,2.8073354836315003,0.048638859242388754,0.01566736359202808,27.71096423651302,2.647561672004044,0.11222473800300994
30284,0.451878520010201,0.792259142171358,0.4875156494087736,1.059074862780652,23.646616013835303,2.914818307769626,0.8967091314424517
30306,0.11037150166491744,0.12141919183909627,0.7279984918677604,0.5663565701604194,24.68019293891817,5.672120108455422,0.7836554236219561
30343,1.3556598157226283,0.31468553165693147,0.6873635702340444,0.7139510499588643,55.246165307826374,1.6509215421619359,2.428515894457191
30383,0.15517908575513129,1.3022984365127537,0.7316569330654118,0.6829596507075005,39.457203889695734,2.0762765574662114,0.19151909254444596
30413,0.4808813919470987,2.040364586348883,0.31672614233413904,0.6823669916296815,5.436749188844689,1.9977474229866146,1.961757972953785
30415,1.2676889789508388,0.8286936693717097,0.5759837845142198,1.2611304595366828,52.46005675843792,1.5254210584358177,3.8067091750060693
30423,0.4561513240666089,0.5277456712479118,0.7642895141315948,0.6816124700097669,1.3780116268366316,1.536714462519333,0.35737869331213595
30426,0.4940226088298758,0.9692992340462637,0.10036917364546595,1.1284629131555424,54.596901609072376,4.7846454202164095,0.7703723700042181
30476,1.953257146144136,1.0417718160863236,0.28022845934667984,0.4719987001079292,10.636950606459624,1.5364247610707111,2.546333193818992
30566,2.617594571317207,0.5382201491980083,0.3107532570629504,0.6811193008061758,8.681587420242334,1.6158268744596893,1.5571290390308554
30573,1.8676867877659433,2.5245464209684845,0.023938534280649692,0.12480881951659577,30.65217061867719,0.34175984160863493,0.07496408856819578
30574,0.5110570658361185,2.904693197872278,0.5902138166287757,1.831695548546092,67.2018869639398,1.0835197543372033,2.2953821511009207
30575,1.0670227475245557,0.773650347643641,0.15406536412662125,1.012318917728883,25.776965009458817,2.7268674574837255,2.4503189167729147
30584,0.4836659224391577,1.1161980386294528,0.8476023677698012,0.7144182365945415,30.162565688374805,4.55892609868323,0.8214401720833538
30620,0.7708116328911038,1.1910699475612778,0.21329880752785194,0.5266318564543532,34.49434212354287,2.1482686222080645,0.6363507346683752
30627,0.5698143581625918,0.11401488684393654,0.2500702964925184,0.0013524253484547967,0.5230893720180488,0.9886111956471995,0.41003910748150524
30673,1.240180041968163,1.6222359443506635,0.8895185200698129,0.9180831517751107,38.07603185890024,1.2725623159820834,1.024739210189591
30695,1.0127954556163028,1.0204500751857826,1.2087867114200888,1.6565044834533134,46.97620649152859,3.772860142200199,3.3402076699256256
30704,0.19743278275693496,2.2206562438460775,0.9605768699544391,1.3193427974354317,4.896274054869315,1.4607485508069353,0.7312751074652751
30737,3.036998915080789,1.4971295454832423,0.852963178476512,1.3667208681064615,26.07606979402032,1.488728993505294,0.9732808513860906
30740,1.3043322300319904,0.9924862763740435,0.1625060542647199,0.2103680385515034,42.783907528892094,5.3675561891885595,0.5709729125824273
30781,0.7272849728448735,0.8958846119404562,0.9677499758547979,0.30640174469848536,8.025817337237555,0.26211261987831946,1.934846441788592
30796,0.21726289437553908,4.7904116842208015,0.17095089381035702,0.2379065704025803,18.732365357385472,3.574065783220744,2.794599986128936
30802,1.0466391409332612,2.4325096752595607,0.28917017016163976,1.971815167457974,31.816450107273074,3.5498551736015247,1.5904748375816775
30827,0.7765830452296072,1.1642310164818912,0.0949782416703243,0.3047724188757708,9.581952145773384,1.4577453727435663,0.39284271058367853
30839,2.463895135916751,1.3099881570617529,0.9401452312950811,0.8472910030064064,3.5982190618707617,0.18880080993736234,2.0564029675517457
30865,3.1842694525773894,1.9618002470949891,0.5703995063899231,1.6200554315689741,28.439895520681052,2.5551312832629227,0.862046174279065
30887,0.8897531151168395,2.0263262798180244,0.06981266072321195,0.7130059402960476,12.77018973274772,1.3533473452900449,1.7399983122149787
30889,2.074105112155406,0.9684539032625356,0.10488199510364049,1.8917874508454344,23.265714615140215,2.7365719471241032,2.011227011965391
30985,2.0888840765333025,0.14790292124056187,0.4701639248857193,1.2982044879320433,22.56047298672162,3.8345034761789596,1.6894760638841884
30991,0.986748772451148,2.1770762030609614,1.4156196458663173,0.2660040402485744,47.83000464431562,2.4119655814695204,0.13761671269302136
31019,1.1141368918208223,2.2463115657839787,1.6157051528904698,0.062015325471080664,72.019806317592,3.440218352946159,1.2232276312369934
31043,0.5683171377583153,1.2926004398608733,0.7861511252986676,0.4866969173349831,35.033964912471795,1.9002449250421702,0.08739610688820564
31072,0.413967453802761,0.34284975138176704,1.0630088575143493,0.674419564337553,36.85697921958981,2.0811876956246866,0.6174770828174032
31076,0.8527081723598904,0.3800328811832486,0.5553219946907615,0.6340031931147746,1.787775658906803,2.221170639178506,1.2224715981648846
31080,0.12558747431702502,1.8816884916953505,0.285853625613455,0.5418181711142969,23.046962144656696,0.49984136315870215,0.7472143400751591
31103,0.15014782431607315,0.6710204339824868,0.46298065323156307,0.94812891401942,30.599474818721177,0.6692102274643071,0.6107325220878551
31152,0.06465838737966638,0.6071474611889771,1.0625328437192538,0.8320347720164956,22.55070296856502,0.7753059551007446,1.5111502416221583
31170,0.8092470854133822,0.8650106822447993,0.6610798850496908,0.3917999355573539,6.723739361877163,2.5060969892567138,1.3572762917133763
31190,1.469952819233836,0.3273184275628763,0.16242954964984882,0.4389894350053269,8.62700685179047,2.8112272035733747,2.186139185515164
31208,0.7739100269125211,1.6775501654370324,0.09906916547256102,0.7939591089170264,49.974491581713124,2.2933267123179903,0.4556134516542659
31229,0.6962701791915179,0.9989413133678282,1.883855181604607,0.38010673318548394,61.13751780246146,2.985169179018364,1.0682862277977354
31255,0.9432316487501805,3.5363080961738285,0.45368316269795345,0.45979662049217457,38.628736655539086,2.41703482819168,1.5114344873888739
31262,0.629829250636649,3.0392637652437773,0.7441846238316849,0.42913537606775226,13.375717833484298,1.6285142439005775,0.23038392427613397
31263,1.5456132668820117,6.572844876187459,1.1403498729459678,0.3923412922885346,2.597961399228729,1.695472890589006,1.404880273802091
31265,0.6508609024893388,0.1917966637445813,0.5800927209221248,0.048369237340548724,38.29750334243901,1.017138241072953,0.6265931943933112
31268,1.910428719777232,0.9532340203842594,0.49362876366804737,0.8222065122832531,23.607230339955073,2.083695430926276,2.144746366631717
31314,1.6820254466383435,2.2596537851017526,0.2574022007489278,1.1234038207456036,14.64542080488684,1.4798894411973063,0.7588242694962117
31391,0.7799596174268624,2.726632666749086,0.2050291875566526,0.026269398776564108,40.79050469107466,5.797107912380052,1.721584827529405
31440,0.7386773216689653,2.9127033828094904,0.04526955902950523,1.1201880698626043,1.0388121265738464,1.2724321432609607,2.7089378578102505
31472,1.3945830575729758,0.812820278624609,0.12821024804306227,0.7060675922437326,54.852310677687555,3.4724928126748043,1.2334993450106138
31508,0.8701347171443161,1.0933760256157448,0.08742271422018037,1.9511076505389946,51.628632997621615,0.6131258927457486,1.2550862400447016
31510,0.3075561982836597,0.546312195651488,0.3030379485027537,1.3286355549001203,24.78592710315472,3.5540528537352984,0.4528011739259953
31556,0.5972927884641405,1.7410063797322615,0.17878527520397733,0.9915930971919973,32.15662145778852,4.181192971941313,0.45287748490764507
31572,0.26749349806526446,1.9275872005120152,0.026844403231349585,0.8202796738895464,22.609025977494007,1.2976823678364744,0.539176969420376
31594,1.9686688719936787,1.914412736842708,0.1911196892626446,2.03771669800064,37.43284598573194,4.474496889592101,1.4304016356179572
31611,2.2938191524243976,1.2039130753459768,0.16155928820434676,0.45787715272711554,38.69267632917332,2.6875540962818785,1.7824135851220364
31644,1.687840624593002,1.0404855282702263,0.6392621301043843,0.23075324775406572,29.9248754216021,1.8386111178978024,3.7172817650254264
31695,1.2391417097352069,2.2905367148458926,1.2409265732568175,0.9260474239754832,26.245674991107844,0.6076667330155734,2.5586678314158937
31697,2.095181792317994,2.3982569965258227,1.0650802892387403,0.1397583264779567,29.410102241038317,2.382414031207973,0.18239820643159127
31744,0.35924567424063847,0.19351975205841887,1.2116437531004676,0.5096276240226864,33.49754281987712,0.4767003074284596,1.247227496211623
31771,1.5369435898384274,0.5222239620180387,1.2661989942163618,0.9879157684536666,17.87740426815623,1.2416418640178521,0.8871191007109821
31773,2.7585549897532626,2.036225662936653,1.127206099885556,0.14713098046891465,32.035347293969366,0.331975577341711,0.5753078481530006
31781,2.7356026818707195,1.6588359807447248,1.0124606172240025,1.2755450036551694,38.066508523766814,2.8433533777210096,0.13014319283494205
31790,0.5484668659446678,0.17499709613422643,0.09982958186930896,0.4417301191938496,39.89947506669731,0.6454502218120427,2.4872330566284377
31791,0.7883592729953517,1.280580209166103,1.1881483261628771,0.34124062932697,38.40003275192874,0.8894503952099596,2.1370594903107345
31806,0.22765023748024102,2.8268440604063363,0.7470944124321177,0.1631405739610745,17.41064640218304,5.708966617141727,0.35910510326751754
31807,2.736164315932561,1.7025613220660554,1.32526485051411,0.035764362273709605,52.75146707932684,3.6837229136407457,0.43589176513065914
31854,0.7646215508190772,2.0783180907821994,0.7264707774581062,0.2086924059342349,22.66258179642018,1.186863931542241,1.0957990489707308
31883,1.537511837579545,0.3527613127103711,0.44857787157034196,0.6773712888839424,64.39984925237471,1.346441703704427,3.171864508640199
31887,0.8352125342298911,1.182576986270785,0.2543051099935585,1.054064102072373,14.577515805593354,2.7561208708759617,3.77286465313733
31889,1.381671161297247,2.0402130652341177,0.7252105865787577,1.7761515410854278,8.07568721664194,4.969235104074168,1.319453537823668
31907,0.9147458480962664,0.20391164408544313,0.46290347075702537,0.8196890248092734,36.633275350777154,1.6990484615816024,2.3407655875779905
31974,1.2018759829594405,0.2048975727677903,0.1465132998191836,1.7988469595860876,11.447882975728271,2.680915437227638,0.40124208583466686
31976,0.211792443388803,0.9149578545748224,1.2649002201236086,0.03690496747951143,32.15866307956244,1.3652330661136274,0.6811105611209032
31979,0.6159661751761636,0.44106415575618513,1.2357596167538984,0.9011481679078881,41.35884798634354,1.5537512267751952,0.8427297181051466
32069,2.0218471658324226,2.619822756652173,0.5364495015957267,0.16856837904600183,38.91135070726659,4.981343572616574,1.2416228260137652
32085,2.5641543092189463,0.366333425187011,1.2310988346620613,0.34126181025523467,14.6487460301337,2.1992469013645657,1.7142411614091515
32098,0.8635266602344185,2.9814879918468042,0.47938495103862144,0.9707546665017224,52.52626364126038,1.0143037127871541,1.2230142838855012
32126,0.011682532070056102,2.926309799214715,0.42254480609356904,0.7572315678181935,22.88011207402187,1.6854954090901921,2.094674848049689
32158,0.06082383736303515,2.2505560029005993,1.065187256731101,1.2805794977772609,35.560146397651,1.12680348313,1.4838273060029832
32161,2.348816442132965,0.04847507702324257,0.14240661545604044,0.5644698273217957,1.8817940850242523,2.0741102378393625,0.25180212498110244
32179,0.6311932473155962,3.051543020487757,0.35586723276973636,0.45379695612852555,18.03815496186874,2.1437317154032107,0.7709947607209506
32181,0.3261251801663414,1.6834796855751348,0.5436075262538782,1.2771434125486316,44.6430758122663,2.3337891264903443,0.5655907339180976
32199,1.0398718638058915,3.123487599573166,0.09800771901039784,0.8597614930947464,17.158938824034582,1.9353325598333362,1.2238495108366885
32204,1.1339520018243114,0.6625880665711277,0.22847215048592537,0.23980428047048644,37.52588990124692,2.5975701326930394,0.4966773670747645
32255,1.1191087136328137,1.8910141908914404,0.17641102167989983,0.9947312899257557,0.320425234089758,1.2534944577257197,0.7413527945634826
32303,0.1949288709845036,0.05202905159383745,0.06546020144999183,0.22905720533428298,14.165459052817999,5.289999471147192,4.222302189972821
32345,2.502136478189419,1.0136315763948223,0.05790618030458203,1.7420828964940747,36.20623946800644,1.2096419216369674,2.2274764501516553
32348,0.8764906677925692,3.0715505823363713,0.196862874246958,0.8705337092345395,63.41212216961477,1.810440735199642,1.6275228859148088
32367,0.1282350031910562,0.2519796325714297,0.6276721099609072,0.6129751149050588,35.72307363292009,3.377877405176179,1.4548481265704225
32379,0.6199488059236519,2.096552250051467,0.2426287234500052,0.8206523372006205,4.012187099028718,1.5811396649380072,2.2038303961841206
32396,0.24567906485796887,1.0171605766301757,0.46820739734792544,0.22602424051500153,31.45950642579299,0.1695188750464227,0.937997552331083
32409,0.29833666796027236,2.2263238103640526,0.6819492000373266,0.19333719405424107,42.34209253059748,1.4652528235109932,0.3699612888608495
32412,2.1432793998828097,2.0689924346139925,1.1911867890176053,0.7257654288488322,28.718440881934416,4.842001065676427,0.6086252420491405
32429,0.3446918839665776,0.4300974496914212,0.9579395096780589,0.9980654697068401,49.65526118325099,1.4015450599903279,0.5818641530290749
32478,1.6758422698653568,0.04221975136154006,0.40847489763035316,1.074543503840803,39.20880106167982,5.06665411645506,2.280581446863491
32505,1.1679785934860873,0.018276734932893467,0.8991899981274323,0.6969856145555192,12.096039257216434,1.0525762066458861,2.971905303204446
32510,0.0724002901969907,1.324432806809037,0.04066449287996192,0.9688529978377767,30.374434847789775,0.9510253781522204,0.44345670542142024
32518,0.23678445379403182,1.09966075257499,0.32478069790485764,1.0257933047200936,25.341234396732744,1.0201923904130608,2.2228867725002646
32585,2.903391878777626,0.0391686808656564,0.5476011895990804,0.5225623354822209,25.1345714002709,0.6807950607351965,0.9733549593800516
32595,2.8291934283101563,1.7339866038243843,0.06833126424047559,0.1363839230140401,13.471889398625454,1.3363313691304644,0.8972760043446609
32598,0.6676219986839133,1.4181818042135312,0.09707122840701987,0.8439688869631718,1.3016762770287797,4.585956163011565,0.6714159221214424
32624,0.12402957078450765,0.8678286229021441,0.22918809951014693,0.9307947552615213,15.996934430223705,2.76402235740745,1.6720566441821931
32636,2.6192457841176826,1.4766117525697695,0.1856288067603813,0.4455605022535831,20.883775666842634,1.920461556075917,2.2806019693408888
32651,0.3776655051344336,1.1546431018555625,1.2888431193491154,0.04673425669697057,7.416580166074802,2.2619854752494373,1.1957669135487072
32671,0.31601828956601913,2.320198416575635,0.09778471290408412,0.8153867450218385,15.55029914015327,0.9613231333247211,0.6148732850361059
32693,1.2439406982123917,1.2902697632390836,0.06947462662754586,0.5524341796614324,46.61038009949524,0.5209032648685321,0.4472365721124862
32717,1.2079346475375694,0.8756431015666548,0.10742809485944024,0.28725212774713077,12.739328206037579,0.9986136227572523,2.9652032330258264
32724,1.6889768059287262,2.2132998078749266,0.573314299003515,0.5667854171628915,7.798102878140132,1.0516776686477944,2.233264777209124
32736,1.588034035007743,2.7664777242041843,1.3581826141077278,1.3210190165404945,32.01746483402193,1.6859962963574597,0.011695425858935495
32753,0.1543375160671749,0.19076524336944697,0.47285726905202424,0.5948508603317686,35.837021942643304,1.5820090974538694,0.6226255198415984
32779,1.96220313418762,1.5441099360493868,0.01777414562071981,0.896906462318657,29.38207721509084,2.4895708483126926,0.3667422132690983
32804,3.3445496515188866,1.0622862808327094,0.48304360726343926,0.41825642999884105,13.022516684685753,3.2035016982397595,1.5866710317510475
32814,0.696429175721662,2.242329462228413,0.477604825863106,1.8990534509885877,40.51275013859048,1.1307214501163618,1.4306346991597867
32825,0.9287548060453539,0.566035660757582,0.0755662918074062,0.6322850898761281,35.683889564627016,2.3463643512545316,1.2524132620087793
32873,0.5053772922793179,3.4967259486113194,0.02732541682128636,0.8710142564882566,48.02056519811589,1.67706656738072,2.4346261327116308
32947,1.1675498984811412,1.1166103024369096,0.01172803919293164,0.6123084218789107,38.26436558917286,0.8342949698588291,2.1144915320335507
32987,1.8798618594257357,1.7743796446235378,0.45922828866926163,0.07909690118498472,8.784200639242252,0.36315312930105215,3.095109601616298
33034,0.5478155620662107,2.1713043641161525,0.25929294834775446,0.6638640592713657,80.62627826948501,2.864904848156714,0.21636886596445395
33048,1.152795475915292,1.0004362304566679,0.8444597155756132,0.8357128535692009,26.930675867205217,1.8409666368841464,0.2957700182422047
33061,2.0775022100790648,0.14026777205299806,0.8096022181295128,0.5167235987237078,25.166472007907963,5.919329511196527,1.1995341184261097
33064,0.6054049808915571,1.4045226371242416,1.2560878813208234,1.2494984342726827,34.83214357265809,2.298856601941065,2.6684583220809985
33073,2.1575415573166845,0.7453683124699897,1.0266697703021943,1.5043625811953518,41.72877935710315,4.55741404384752,2.1811686096924032
33080,0.6339615935977784,0.8424555072179304,0.04949669383359944,0.43996857068465944,20.8200325768225,1.621807072515767,1.1005660659371703
33084,1.359772361004061,2.7719501196516947,0.79273130866211,0.05838283170359757,36.49847127718955,2.632656578802794,2.6328887215990875
33128,1.3093673753262278,2.7916753283755913,0.7365599009723948,0.0887103584969761,38.872204913571146,1.4694353442230843,0.5872389105882092
33142,1.7098543825761148,2.583265871754427,0.5464823698172545,0.5946439202838191,18.619856516722418,1.3194942447324338,2.6758387039134925
33151,1.1447856723805097,1.7193356252088587,0.49532246060918944,0.1258869191724732,2.0714840796217895,3.538692013655023,0.6979889764352373
33183,1.2847375479433694,1.2458495703710195,0.8503079010420284,0.4799546485546782,15.73636650188366,2.393374239969507,0.25633057837461276
33215,0.572931582201187,3.205985114675604,1.046703414434597,0.9351657858744645,42.14878764841392,4.364404750957915,1.5562774398477441
33230,2.1064489819033536,1.5875912734977373,0.8774517628779206,0.4859761427582062,41.426070077001675,1.0155904938453817,2.07027297475214
33237,2.7653786581628097,1.0520852418378788,0.7678821689898762,0.85082568692397,25.11589515402498,3.765354068756474,0.0655934151706429
33247,1.047160308293563,3.230621037478323,0.5665776749240278,0.19539936041886385,18.2146861494499,0.19818755364813898,1.8446730540916538
33251,3.0198611449328254,2.995846490081228,0.8076966651645392,1.5099871728133993,29.96267398076688,3.586108611276162,1.4235546889174382
33254,1.026223889991499,1.5233224361581774,0.7641510085910137,0.3803480432722397,21.297474408697692,2.61770642544532,1.0701186005104524
33348,1.7988016833730875,0.8233376565625768,0.3867478436574902,1.1240368126500926,44.9898739312441,1.3033489555135966,1.184045816212881
33356,1.2293909491029789,2.0652611388954876,0.7545175543664496,0.24640581300117478,44.06344468450926,5.44772107161239,0.42321458147607244
33364,1.348090679114995,0.2187011229354213,1.3763890740230018,1.557451457387497,28.78090571441862,0.31703510208211955,2.4215096330209334
33394,1.1937470590981172,1.6939201096151257,0.7773312010893976,0.474977048587119,25.81117301630965,2.0603037802137187,0.6591286086265451
33412,0.7303412671904236,0.8727537919992047,0.2650152113706944,0.5942371025125242,8.88657998458193,1.1298434963941404,0.7912956597305209
33431,1.9477168923113357,1.7444108223813193,0.39083601939008056,1.2823565908783614,22.497007237526745,1.1086458960104286,3.4211364276852665
33466,0.22083807411408016,0.6060750813430256,0.47039556689618217,1.347413095685723,37.9924093956013,0.8318706367812835,1.8735666777145137
33580,0.8357920893149104,0.7254624222631677,0.24732153498230106,1.315108487353648,37.04467736782201,1.8846637911993445,0.29445730319644836
33584,0.8900972257823362,1.6496132216235946,0.583021927758949,0.3562341387736125,23.546913577997536,0.3403058978387784,0.20634169706675265
33589,0.18861765674787123,0.7154936048357772,0.7849704534097577,0.9135904029444061,25.561236821843895,0.9367884759228413,0.6599943338724572
33592,1.2733367226226346,0.0057927295017292475,0.2416594519281634,0.035195432096448695,15.521283643936991,1.3041575178261755,2.2788208265028893
33603,0.8517083282236507,2.1720564215017792,0.21539724237761684,0.24153769159950295,50.36008776635285,2.5854076996047506,1.3280563737631876
33615,0.39022944308562363,0.16724479798518355,0.37832708230343826,0.8482473143306202,11.715299978605604,0.21462341020294123,0.5788240576909092
